dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
ds_comp_2,ds_comp_2_v3,table,,2023-01-28 11:55:46.748000+00:00,,,hubemployee-189ad:ds_comp_2.ds_comp_2_v3,,,/projects/hubemployee-189ad/datasets/ds_comp_2/tables/ds_comp_2_v3,hubemployee-189ad,hubemployee-189ad.ds_comp_2.ds_comp_2_v3,,
ds_comp_2,ds_competitor_2_movement_analysis,table,,2023-01-09 04:22:21.549000+00:00,,,hubemployee-189ad:ds_comp_2.ds_competitor_2_movement_analysis,,,/projects/hubemployee-189ad/datasets/ds_comp_2/tables/ds_competitor_2_movement_analysis,hubemployee-189ad,hubemployee-189ad.ds_comp_2.ds_competitor_2_movement_analysis,,
ds_comp_2,ds_competitor_2_movement_analysis_v2,table,,2023-01-09 04:17:07.675000+00:00,,,hubemployee-189ad:ds_comp_2.ds_competitor_2_movement_analysis_v2,,,/projects/hubemployee-189ad/datasets/ds_comp_2/tables/ds_competitor_2_movement_analysis_v2,hubemployee-189ad,hubemployee-189ad.ds_comp_2.ds_competitor_2_movement_analysis_v2,,
