dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
ds_logistics,ds_shipsy_consignment,table,,2023-04-05 19:29:39.976000+00:00,,,hubemployee-189ad:ds_logistics.ds_shipsy_consignment,,,/projects/hubemployee-189ad/datasets/ds_logistics/tables/ds_shipsy_consignment,hubemployee-189ad,hubemployee-189ad.ds_logistics.ds_shipsy_consignment,,
