dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
QC,Jobs,table,,2023-01-18 18:38:43.815000+00:00,,,hubemployee-189ad:QC.Jobs,,,/projects/hubemployee-189ad/datasets/QC/tables/Jobs,hubemployee-189ad,hubemployee-189ad.QC.Jobs,,
QC,Sellers,table,,2023-01-18 18:42:53.811000+00:00,,,hubemployee-189ad:QC.Sellers,,,/projects/hubemployee-189ad/datasets/QC/tables/Sellers,hubemployee-189ad,hubemployee-189ad.QC.Sellers,,
QC,SycRequests,table,,2023-01-18 18:52:42.641000+00:00,,,hubemployee-189ad:QC.SycRequests,,,/projects/hubemployee-189ad/datasets/QC/tables/SycRequests,hubemployee-189ad,hubemployee-189ad.QC.SycRequests,,
