dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
missing_pincode_analysis_temp,customers_18jan23,table,,2023-01-18 09:51:19.671000+00:00,,,hubemployee-189ad:missing_pincode_analysis_temp.customers_18jan23,,,/projects/hubemployee-189ad/datasets/missing_pincode_analysis_temp/tables/customers_18jan23,hubemployee-189ad,hubemployee-189ad.missing_pincode_analysis_temp.customers_18jan23,,
missing_pincode_analysis_temp,ds_customer_address_18jan23,table,,2023-01-18 11:37:38.344000+00:00,,,hubemployee-189ad:missing_pincode_analysis_temp.ds_customer_address_18jan23,,,/projects/hubemployee-189ad/datasets/missing_pincode_analysis_temp/tables/ds_customer_address_18jan23,hubemployee-189ad,hubemployee-189ad.missing_pincode_analysis_temp.ds_customer_address_18jan23,,
missing_pincode_analysis_temp,sos_missing_pincode_18jan23,table,,2023-01-18 10:26:45.508000+00:00,,,hubemployee-189ad:missing_pincode_analysis_temp.sos_missing_pincode_18jan23,,,/projects/hubemployee-189ad/datasets/missing_pincode_analysis_temp/tables/sos_missing_pincode_18jan23,hubemployee-189ad,hubemployee-189ad.missing_pincode_analysis_temp.sos_missing_pincode_18jan23,,
