dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
ds_location_db,ds_pan_india_data,table,,2023-01-19 12:04:23.061000+00:00,,,hubemployee-189ad:ds_location_db.ds_pan_india_data,,,/projects/hubemployee-189ad/datasets/ds_location_db/tables/ds_pan_india_data,hubemployee-189ad,hubemployee-189ad.ds_location_db.ds_pan_india_data,,
ds_location_db,ds_pincode_full_dump,view,,2023-01-24 01:52:31.792000+00:00,,,hubemployee-189ad:ds_location_db.ds_pincode_full_dump,,,/projects/hubemployee-189ad/datasets/ds_location_db/tables/ds_pincode_full_dump,hubemployee-189ad,hubemployee-189ad.ds_location_db.ds_pincode_full_dump,,False
ds_location_db,ds_raw_dump,table,,2023-01-19 12:18:59.650000+00:00,,,hubemployee-189ad:ds_location_db.ds_raw_dump,,,/projects/hubemployee-189ad/datasets/ds_location_db/tables/ds_raw_dump,hubemployee-189ad,hubemployee-189ad.ds_location_db.ds_raw_dump,,
