dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
Zoho_Inventory,ds_PO_FOB_prices_v2,table,,2023-03-09 12:38:45.127000+00:00,,,hubemployee-189ad:Zoho_Inventory.ds_PO_FOB_prices_v2,,,/projects/hubemployee-189ad/datasets/Zoho_Inventory/tables/ds_PO_FOB_prices_v2,hubemployee-189ad,hubemployee-189ad.Zoho_Inventory.ds_PO_FOB_prices_v2,,
